Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
35572996-5169-b2fe-a828-5a0f4a546a64,2000-12-14,,999-42-5994,S99939996,X35818333X,Ms.,Doloris378,Jeanette800,Berge125,,,,white,nonhispanic,F,Athens  Georgia  US,411 Hermiston Village Suite 77,Nelson,Georgia,Cherokee County,13227.0,30177,34.46240062006298,-84.41094779407067,7913.08,2883.94,35391
a9b145c2-0cdf-6672-a58e-a937a1ff178d,1966-06-28,,999-94-4357,S99987044,X71671277X,Mr.,Ezra452,Aldo414,Brakus656,,,S,white,nonhispanic,M,Sandy Springs  Georgia  US,131 Bode Divide,Sandy Springs,Georgia,Fulton County,13121.0,30350,33.949897376329695,-84.39428232761041,13361.56,0.0,66911
d5402f48-bd86-a748-fa97-44b0d9d3d62a,1945-03-01,,999-45-9960,S99984585,X37934875X,Mrs.,Tuyet839,,Nitzsche158,,McLaughlin530,W,black,nonhispanic,F,Sandy Springs  Georgia  US,680 Walter Highlands Suite 48,Peachtree City,Georgia,Fayette County,13113.0,30214,33.51542505246195,-84.46692239157558,16416.83,1246.59,82679
068b4b49-cb96-9973-f5e9-d1dff8c64cb4,2007-02-15,,999-81-3561,S99953287,,Mr.,Wilton999,,White193,,,,white,nonhispanic,M,Athens  Georgia  US,691 Sawayn Skyway Apt 43,Smyrna,Georgia,Cobb County,13067.0,30339,33.836287166279405,-84.59251227482169,1900.0,8655.7,11327
73f2056e-6ba4-9470-a883-f2c54d3c96c7,1969-07-08,,999-54-9974,S99961917,X73974939X,Mrs.,Toby274,Bridgett849,Langosh790,,Cummerata161,D,white,nonhispanic,F,Sandy Springs  Georgia  US,522 Green Fort,Monroe,Georgia,Walton County,13297.0,30655,33.82955117959827,-83.73708347463123,12727.58,0.0,123786
63b825cc-e471-b571-287f-b655784262f5,1962-12-07,,999-95-1108,S99974109,X73349680X,Mrs.,Lilia791,Stevie682,Feeney44,,Thiel172,M,white,nonhispanic,F,Suwanee  Georgia  US,674 Schmitt Mews,Marietta,Georgia,Cobb County,13067.0,30152,33.99380630975182,-84.54591549991684,14388.2,0.0,45922
c383fbaf-fd74-9247-a837-d0992c7ca255,1998-12-01,,999-91-4154,S99957504,X39330787X,Mr.,Jeremiah751,Olin642,Haley279,,,,white,nonhispanic,M,Dunwoody  Georgia  US,876 Towne Promenade Apt 17,Calhoun,Georgia,Gordon County,13129.0,30701,34.34159003586934,-84.9459503209011,11053.68,0.0,64375
08dc79ad-8ce2-c9c7-7f76-b2bb0b52ded8,1997-06-18,,999-99-4900,S99957328,X69735469X,Mr.,Shirley182,Sanford861,Wolff180,,,,white,nonhispanic,M,Rome  Georgia  US,651 Leuschke Ferry,Lawrenceville,Georgia,Gwinnett County,13135.0,30046,33.94816716099227,-83.96067958730018,11053.68,0.0,77438
1f493856-52e5-0f9a-8e42-6d5fced82ee8,1986-01-24,,999-86-4957,S99931649,X72571615X,Mr.,Kent912,,Ratke343,,,S,asian,nonhispanic,M,Atlanta  Georgia  US,568 Orn Forge Suite 40,Mableton,Georgia,Cobb County,13067.0,30126,33.78539695132904,-84.57381954491021,10584.32,0.0,62354
9b03eec2-c298-24dd-921f-df4cdde130ab,2007-07-07,,999-42-3594,S99962661,,,Laureen100,,Fay398,,,,white,nonhispanic,F,Columbus  Georgia  US,991 Murphy Neck Suite 90,Monroe,Georgia,Walton County,13297.0,30655,33.82409137900728,-83.73942823356109,10299.04,0.0,52633
0fbbd265-f2de-9bad-a065-014420b2be8f,2004-09-14,,999-33-4265,S99922060,X39590730X,Mr.,Donnell534,Jules135,Fadel536,,,,white,nonhispanic,M,Atlanta  Georgia  US,350 Gutkowski Passage,Gainesville,Georgia,Hall County,13139.0,30566,34.26315682774021,-83.88525329415917,10404.36,0.0,64536
7c9f3adb-306b-2adc-42be-69e9d49ddb6f,1950-02-11,,999-29-5632,S99990797,X74699407X,Mrs.,Cassondra930,Golden321,Russel238,,Spinka232,M,white,nonhispanic,F,Mountain Park  Georgia  US,846 Padberg Divide,Blackshear,Georgia,Pierce County,13229.0,31516,31.356349777440848,-82.29082723376575,15509.64,1142.48,55056
80c7ab94-bbe7-2e60-b17d-a781bc36ea32,1959-01-09,,999-39-1011,S99948527,X5301390X,Mr.,Giuseppe872,Andre610,Leannon79,,,M,black,nonhispanic,M,Atlanta  Georgia  US,262 Gerhold Ferry,Douglasville,Georgia,Douglas County,13097.0,30187,33.64617022595493,-84.86437550766489,13579.55,2107.29,23449
153d1169-e786-1ca0-36ac-14dc5b037bd6,1970-10-31,,999-24-3726,S99997180,X70181389X,Mr.,Kyle55,Carson894,Kuhn96,,,D,black,nonhispanic,M,Roswell  Georgia  US,736 Spencer Crossroad Unit 18,Columbus,Georgia,Muscogee County,13215.0,31903,32.559678976794025,-84.75490337771677,12606.92,0.0,114010
8425784e-afec-c46b-14e4-a2ae982c03d6,1993-03-23,,999-30-2310,S99958363,X23891593X,Ms.,Margie619,,Romaguera67,,,S,black,nonhispanic,F,Doraville  Georgia  US,588 Balistreri Club Unit 97,Augusta,Georgia,Richmond County,,0,33.39675002253592,-82.04509163628971,11159.0,0.0,78132
cedb4895-ce40-00de-0920-76618a8e5af7,2011-01-17,,999-22-1876,,,,Lelah386,Ingrid581,Armstrong51,,,,asian,nonhispanic,F,Augusta  Georgia  US,999 Farrell Extension,Columbus,Georgia,Muscogee County,13215.0,31907,32.5122538796144,-84.96154910459526,8266.69,1262.37,36215
83a129a9-42ec-de13-1359-e3fba9a2f780,1989-12-16,,999-13-5949,S99959807,X82477019X,Mr.,Rickey821,Jarrett354,Senger904,,,M,black,nonhispanic,M,Swainsboro  Georgia  US,1005 Kertzmann Walk Apt 48,Midway,Georgia,Liberty County,13179.0,31320,31.838757967830077,-81.41511720042391,113983.11,251671.78,12875
510de9b9-91a2-5013-9434-d66627e91930,1965-03-10,,999-45-2738,S99996070,X68798741X,Mr.,Gayle448,Sammy219,Schiller186,,,S,white,nonhispanic,M,Ashburn  Georgia  US,1009 Ledner Esplanade Unit 53,Ellaville,Georgia,Schley County,13249.0,31806,32.27888133182297,-84.27368448102364,10269.46,3235.82,20373
5712add8-3eb3-cdd9-46d8-57972d365958,2003-07-06,,999-89-8811,S99948021,X908194X,Mr.,Harley673,Cleveland582,Hessel84,,,,white,nonhispanic,M,Carrollton  Georgia  US,839 White Haven Unit 22,Macon-Bibb County,Georgia,Bibb County,13021.0,31201,32.794236402622374,-83.6157831562305,9906.48,0.0,100462
c0db6a13-3496-76db-8c0b-6d9502c5c3df,2000-09-08,,999-39-2818,S99935101,X19305320X,Mr.,Bradly656,,Gleason633,,,,black,nonhispanic,M,Savannah  Georgia  US,941 Kunde Drive,Roswell,Georgia,Fulton County,13121.0,30076,34.0815205467703,-84.36414075004244,3919.2,6877.82,11335
d6b78c8c-744e-b8fe-e04e-483c12c46a4e,1977-11-05,,999-36-9512,S99919958,X6146324X,Mrs.,Joyce806,,Mosciski958,,Rice937,M,white,nonhispanic,F,Cartersville  Georgia  US,1043 Spinka Ramp Apt 2,Columbus,Georgia,Muscogee County,13145.0,31808,32.63086475093946,-84.99396750445145,11474.96,0.0,83079
98132032-af37-975e-7051-ea0e1fc79235,1956-06-19,,999-58-8428,S99979293,X67700063X,Mrs.,Melodee943,Belle514,Lockman863,,Dickinson688,D,white,nonhispanic,F,Atlanta  Georgia  US,741 Thiel Course,Albany,Georgia,Dougherty County,13095.0,31721,31.5977395648285,-84.2372823801648,15593.45,334.71,55110
fbe9fef8-b8ba-7c33-71ac-e83cadae9997,2015-05-06,,999-26-5198,,,,Hugh686,Milford485,Klocko335,,,,black,nonhispanic,M,Perry  Georgia  US,898 Kohler Extension Apt 1,Johns Creek,Georgia,Fulton County,13135.0,30097,34.03330048955182,-84.19467786181903,5805.51,1262.37,254606
b43a84ba-808e-c78b-2197-73edaecf7157,2008-09-14,,999-67-3870,S99954728,,,Hector463,,Turcotte120,,,,white,nonhispanic,M,Snellville  Georgia  US,893 Bayer Bridge,Dalton,Georgia,Whitfield County,13313.0,30721,34.756503291395894,-84.94608244508984,10178.38,0.0,50677
de1be085-5d5e-919f-992b-6efd501a3911,2025-03-18,,999-62-7333,,,,Vanna750,Cristy798,Jacobson885,,,,white,nonhispanic,F,Calhoun  Georgia  US,286 Prosacco Annex,Peachtree Corners,Georgia,Gwinnett County,13135.0,30092,34.00814081390483,-84.25955142863474,256.66,0.0,163804
33af9509-194a-355e-4a72-21a17693c826,2010-02-11,,999-86-3433,,,,Huong243,Taina903,Jast432,,,,white,nonhispanic,F,Atlanta  Georgia  US,615 Bogan Junction,Skidaway Island,Georgia,Chatham County,,0,31.93582382276612,-81.00453452761542,9785.72,0.0,87732
4a1c7c1f-8f63-f6c4-9a7d-0abdb4abc0fe,1992-03-03,,999-87-7287,S99990191,X33743078X,Mrs.,Jacki842,Deeann517,Grant908,,Bartoletti50,M,black,nonhispanic,F,Atlanta  Georgia  US,439 Greenfelder Grove,Dallas,Georgia,Paulding County,13223.0,30157,33.912185519682744,-84.77889424858259,11023.0,0.0,44123
94ef3748-e30d-fbc3-01d1-485c5c86c039,2001-12-02,,999-57-9055,S99957473,X21361823X,Ms.,Mee229,Debera99,Thiel172,,,,white,nonhispanic,F,Atlanta  Georgia  US,610 Welch Promenade,Perry,Georgia,Houston County,13153.0,31069,32.53162895090098,-83.89345323502985,10797.02,0.0,49150
1e8dbb85-c838-f797-3f08-58b8587c863d,2020-06-14,,999-45-2940,,,,Ema785,Stasia733,Satterfield305,,,,white,nonhispanic,F,Hannahs Mill  Georgia  US,769 Feil Terrace Suite 6,Grovetown,Georgia,Columbia County,13073.0,30813,33.484267495840264,-82.21215848959282,5240.58,0.0,67918
149f1c22-6e4d-c3b5-c351-6eca88204a6b,1965-04-15,,999-12-7983,S99934096,X79765079X,Mr.,Anibal473,,Labadie908,,,M,white,nonhispanic,M,Richmond Hill  Georgia  US,564 Heaney Mews Suite 13,Atlanta,Georgia,Fulton County,13121.0,30336,33.68911245526379,-84.36423218835994,10588.53,3235.82,8116
8afa0981-d411-5794-2206-910e53f93c78,1978-08-05,,999-29-1441,S99934445,X30231903X,Mr.,Jon665,Shawn523,Schmidt332,,,S,white,nonhispanic,M,Peachtree Corners  Georgia  US,1073 Cartwright Grove Unit 37,Sandy Springs,Georgia,Fulton County,13089.0,30338,33.95269566126169,-84.43449761781457,11113.08,0.0,905015
720c0367-8403-3d51-5f57-35f750a753da,1975-05-08,,999-67-8360,S99916685,X37228192X,Mrs.,Dorthy94,,Jacobs452,,Fritsch593,M,white,nonhispanic,F,Suwanee  Georgia  US,738 Waelchi Rue,Atlanta,Georgia,Fulton County,13121.0,30354,33.88316002123937,-84.43512732352664,7045.92,3779.82,14581
06338bfb-a6fc-1fda-a206-b8cc460aad62,1948-07-11,,999-39-8820,S99911961,X45664043X,Mr.,Jc393,,Hickle134,,,S,black,nonhispanic,M,Stockbridge  Georgia  US,526 Gibson Bypass,Roswell,Georgia,Fulton County,13121.0,30075,34.04862277410624,-84.29001774217505,16007.57,1157.87,58701
f1c98440-2720-cdf6-3132-0e3c0a39db52,2006-05-25,,999-86-1968,S99965294,,Ms.,Alejandra902,Luisa710,Montemayor547,,,,white,hispanic,F,Portsmouth  Saint John Parish  DM,549 Greenholt Pathway,Evans,Georgia,Columbia County,13073.0,30809,33.515366562640594,-82.20069184078234,10283.7,0.0,85865
a9dde5f4-4487-ac28-c08f-58dd98c38ebd,1948-04-12,,999-22-1887,S99910201,X33046607X,Mr.,Vern731,Jonah176,Baumbach677,,,M,white,nonhispanic,M,Trion  Georgia  US,603 Conroy Stravenue,Swainsboro,Georgia,Emanuel County,13107.0,30401,32.62755810997439,-82.35628004607051,15304.36,1861.08,29508
8808fbb9-58dc-d16f-5ab4-0e38c8552cea,1993-11-22,,999-76-8949,S99937161,X2651370X,Mrs.,Gianna370,Nyla424,Corkery305,,Leannon79,M,white,nonhispanic,F,Augusta  Georgia  US,263 Lehner Glen Apt 69,Savannah,Georgia,Chatham County,13051.0,31409,31.99783128989275,-81.1324573101355,10797.12,0.0,50109
aaba3eb8-145e-d531-8a5d-bd57eaf155e6,2001-03-16,,999-40-1576,S99953892,X59440783X,Ms.,Beula159,Shirely692,Orn563,,,,white,nonhispanic,F,Atlanta  Georgia  US,1088 Deckow Club Suite 65,Tifton,Georgia,Tift County,13277.0,31793,31.44829021707347,-83.48984238201332,10797.02,0.0,99325
49b72f4a-2b73-9237-bfb8-0579742266b9,2012-08-02,,999-23-5742,,,,Raúl937,,Gutiérrez115,,,,black,hispanic,M,Caracas  Capital District  VE,474 Robel Grove,Bainbridge,Georgia,Decatur County,13087.0,39834,30.779815696984304,-84.6002353727236,1300.0,7579.74,20648
a8027adc-2b20-7ba5-fb10-7fb3abab9ac5,2010-03-17,,999-36-9385,,,,Na515,Rossana121,Ankunding277,,,,white,nonhispanic,F,Athens  Georgia  US,524 Mosciski Row,Atlanta,Georgia,Fulton County,13121.0,30314,33.74075377369208,-84.32900802470868,1400.0,7631.18,15103
11c9beb5-9b85-046a-94c1-a54391b46dc8,2004-01-31,,999-70-6940,S99948513,X71275797X,Ms.,Shiela18,Merideth332,Macejkovic424,,,,white,nonhispanic,F,Columbus  Georgia  US,437 Hane Bypass Suite 27,Pooler,Georgia,Chatham County,13051.0,31322,32.01975151858554,-81.19730783289576,2556.66,7847.7,15015
4110265f-4421-3239-7a04-194886f0630e,2024-01-11,,999-85-4875,,,,Babara869,Concepcion673,Waters156,,,,white,nonhispanic,F,Sugar Hill  Georgia  US,878 Kessler Wall,Peachtree Corners,Georgia,Gwinnett County,13135.0,30092,33.99833200031821,-84.19507331309089,3836.62,0.0,129872
ff8284f4-17e8-870d-6199-f82fe5a68e6d,1982-11-05,,999-26-2215,S99941676,X12772030X,Mr.,Marcelino726,Brice635,Rohan584,,,M,white,nonhispanic,M,Thomson  Georgia  US,581 Emmerich Parade Apt 59,Douglasville,Georgia,Douglas County,13097.0,30135,33.79856444635097,-84.59821283459462,11369.64,0.0,165670
79126574-fd22-bf54-6b5f-dc4b8b62179a,1985-06-16,,999-60-6419,S99948298,X51275746X,Ms.,Gussie514,Lorraine478,Franecki195,,,S,black,nonhispanic,F,Albany  Georgia  US,830 Christiansen Flat Unit 96,Columbus,Georgia,Muscogee County,13215.0,31907,32.53822776837981,-85.01115988486572,5988.5,4459.82,15413
b3df10a7-9948-c4c7-cb9c-e414033b723d,1982-01-21,,999-83-7090,S99966748,X88486780X,Mr.,Kelly223,Hiram237,Wisozk929,,,M,white,nonhispanic,M,Mableton  Georgia  US,265 Ortiz Annex Suite 20,Atlanta,Georgia,Fulton County,13089.0,30032,33.741176657218105,-84.3795980215784,11233.64,0.0,70819
c1449cb9-b393-8c17-0d56-ac8452599127,1970-05-24,,999-91-7861,S99922075,X22864241X,Ms.,Jean712,Basilia559,Bahringer146,,,S,black,nonhispanic,F,College Park  Georgia  US,996 Doyle Path,Villa Rica,Georgia,Douglas County,13045.0,30180,33.74461792457478,-84.8771540095728,109799.8,184400.42,20899
d26e1ba6-1ef9-5d60-fd37-a0e1e19546b2,1953-09-19,,999-38-8097,S99955260,X78483113X,Ms.,Marilynn608,Bobbie849,Stehr398,,,S,white,nonhispanic,F,Athens  Georgia  US,147 Stiedemann Manor Apt 83,Adel,Georgia,Cook County,13075.0,31620,31.1224327867754,-83.41084188119325,12390.82,3922.38,10749
